id,fullname,fullname-revised,name,name-revised
WOS:000345283700133,"Bergen, Sarah|D'Onofrio, Brian|Fazel, Seena|Kuja-Halkola, Ralf|Langstrom, Niklas|Larsson, Henrik|Lichtenstein, Paul|Sariaslan, Amir","Bergen, S.E.|D'Onofrio, Brian M.|Fazel, Seena|Kuja-Halkola, Ralf|Langstorm, Niklas|Larsson, Henrik|Lichtenstein, Paul|Sariaslan, Amir","Bergen, S|D'Onofrio, B|Fazel, S|Kuja-Halkola, R|Langstrom, N|Larsson, H|Lichtenstein, P|Sariaslan, A","Bergen, SE|D'Onofrio, BM|Fazel, S|Kuja-Halkola, R|Langstrom, N|Larsson, H|Lichtenstein, P|Sariaslan, A"
WOS:000345458400002,"Morris, Edward W.|Perry, Brea L.","Morris, Edward W.|Perry, Brea L.","Morris, EW|Perry, BL","Morris, EW|Perry, BL"
WOS:000345632300029,"Becich, Michael J.|Borromeo, Charles D.|Hochheiser, Harry|Schleyer, Titus K.","Becich, Michael J.|Borromeo, Charles D.|Hochheiser, Harry|Schleyer, Titus K. L.","Becich, MJ|Borromeo, CD|Hochheiser, H|Schleyer, TK","Becich, MJ|Borromeo, CD|Hochheiser, H|Schleyer, TK"
WOS:000346081700005,"Abraham, Jean M.|Karaca-Mandic, Pinar|Simon, Kosali","Abraham, Jean M.|Karaca-Mandic, Pinar|Simon, Kosali I.","Abraham, JM|Karaca-Mandic, P|Simon, K","Abraham, JM|Karaca-Mandic, P|Simon, K"
WOS:000346361300008,"Aalsma, Matthew C.|Barai, Nikita|Fortenberry, J. Dennis|Rosenman, Marc B.|Scanlon, Michael L.|Wiehe, Sarah E.","Aalsma, Matthew C.|Barai, Nikita|Fortenberry, J. Dennis|Rosenman, Marc B.|Scanlon, Michael L.|Wiehe, Sarah E.","Aalsma, MC|Barai, N|Fortenberry, JD|Rosenman, MB|Scanlon, ML|Wiehe, SE","Aalsma, MC|Barai, N|Fortenberry, JD|Rosenman, MB|Scanlon, ML|Wiehe, SE"
WOS:000346536100001,"Brown, Joshua W.","Brown, Joshua W.","Brown, JW","Brown, JW"
WOS:000346820200007,"Kennedy, Joseph|Manicke, Nicolas E.|Wiseman, Justin M.","Kennedy, Joseph|Manicke, Nicholas E.|Wiseman, Justin M.","Kennedy, J|Manicke, NE|Wiseman, JM","Kennedy, J|Manicke, NE|Wiseman, JM"
WOS:000346917303468,"Balkrishnan, R.|Feldman, S. R.|Huang, K. E.|Hunnicutt, J. N.|Lin, H. C.|Moustafa, F. A.|Rohr, A. L.","Balkrishnan, R.|Feldman, S. R.|Huang, K. E.|Hunnicutt, J. N.|Lin, Hsien Chang|Moustafa, F. A.|Rohr, A. L.","Balkrishnan, R|Feldman, SR|Huang, KE|Hunnicutt, JN|Lin, HC|Moustafa, FA|Rohr, AL","Balkrishnan, R|Feldman, SR|Huang, KE|Hunnicutt, JN|Lin, HC|Moustafa, FA|Rohr, AL"
WOS:000347277000001,"Embi, Peter J.|Payne, Philip R. O.","Embi, Peter J.|Payne, Philip R. O.","Embi, PJ|Payne, PRO","Embi, PJ|Payne, PRO"
WOS:000347277000008,"Ames, Michael|Berner, Eta S.|Bobitt, Keith|Bondy, Jessica|Davidson, Arthur|Embi, Peter J.|English, Thomas M.|Hendrickson, R. Curtis|Houston, Thomas K.|Ranauro, Paul|Wyatt, Matthew C.","Ames, Michael|Berner, Eta S.|Bobitt, Keith|Bondy, Jessica|Davidson, Arthur|Embi, Peter J.|English, Thomas M.|Hendrickson, R. Curtis|Houston, Thomas K.|Ranauro, Paul|Wyatt, Matthew C.","Ames, M|Berner, ES|Bobitt, K|Bondy, J|Davidson, A|Embi, PJ|English, TM|Hendrickson, RC|Houston, TK|Ranauro, P|Wyatt, MC","Ames, M|Berner, ES|Bobitt, K|Bondy, J|Davidson, A|Embi, PJ|English, TM|Hendrickson, RC|Houston, TK|Ranauro, P|Wyatt, MC"
WOS:000347278800005,"Asche, Steve|Boyle, Raymond|Durand, Emily C.|Enstad, Chris J.|Huntley, Charles L.|Kirshner, Michael|Lenton, P. A.|Rindal, Brad|Rush, William A.|Schleyer, Titus K. L.|Spallek, Heiko|Thoele, Merry Jo|Thyvalikakath, Thankam","Asche, Steve|Boyle, Raymond|Durand, Emily C.|Enstad, Chris J.|Huntley, Charles L.|Kirshner, Michael|Lenton, P. A.|Rindal, Brad|Rush, William A.|Schleyer, Titus K. L.|Spallek, Heiko|Thoele, Merry Jo|Thyvalikakath, Thankam","Asche, S|Boyle, R|Durand, EC|Enstad, CJ|Huntley, CL|Kirshner, M|Lenton, PA|Rindal, B|Rush, WA|Schleyer, TKL|Spallek, H|Thoele, MJ|Thyvalikakath, T","Asche, S|Boyle, R|Durand, EC|Enstad, CJ|Huntley, CL|Kirshner, M|Lenton, PA|Rindal, B|Rush, WA|Schleyer, TK|Spallek, H|Thoele, MJ|Thyvalikakath, T"
WOS:000348012300004,"Alexander, William|Brown, Joshua W.|Silvetti, Massimo|Verguts, Tom","Alexander, William|Brown, Joshua W.|Silvetti, Massimo|Verguts, Tom","Alexander, W|Brown, JW|Silvetti, M|Verguts, T","Alexander, W|Brown, JW|Silvetti, M|Verguts, T"
WOS:000348145000013,"Silverman, Ross D.|Yang, Y. Tony","Silverman, Ross D.|Yang, Y. Tony","Silverman, RD|Yang, YT","Silverman, RD|Yang, YT"
WOS:000348279200005,"Beasley, Will|D'Onofrio, Brian|Johnson, Amber|Lahey, Benjamin B.|Rathouz, Paul|Rodgers, Joseph Lee|Van Hulle, Carol|Waldman, Irwin","Beasley, William H.|D'Onofrio, Brian M.|Johnson, Amber|Lahey, Benjamin B.|Rathouz, Paul J.|Rodgers, Joseph L|Van Hulle, Carol A.|Waldman, Irwin D.","Beasley, W|D'Onofrio, B|Johnson, A|Lahey, BB|Rathouz, P|Rodgers, JL|Van Hulle, C|Waldman, I","Beasley, WH|D'Onofrio, BM|Johnson, A|Lahey, BB|Rathouz, P|Rodgers, JL|Van Hulle, CA|Waldman, ID"
WOS:000348422700006,"Cawley, John|Moriya, Asako S.|Simon, Kosali","Cawley, John|Moriya, Asako S.|Simon, Kosali I.","Cawley, J|Moriya, AS|Simon, K","Cawley, J|Moriya, AS|Simon, K"
WOS:000348455200317,"Cooks, R. Graham|Espy, Ryan D.|Manicke, Nicholas E.|Ouyang, Zheng","Cooks, R. Graham|Espy, Ryan D.|Manicke, Nicholas E.|Ouyang, Zheng","Cooks, RG|Espy, RD|Manicke, NE|Ouyang, Z","Cooks, RG|Espy, RD|Manicke, NE|Ouyang, Z"
WOS:000348575500025,"Almqvist, Catarina|Chang, Zheng|D'Onofrio, Brian M.|Kuja-Halkola, Ralf|Larsson, Henrik|Lichtenstein, Paul|Sjolander, Arvid","Almqvist, Catarina|Chang, Zheng|D'Onofrio, Brian M.|Kuja-Halkola, Ralf|Larsson, Henrik|Lichtenstein, Paul|Sjolander, Arvid","Almqvist, C|Chang, Z|D'Onofrio, BM|Kuja-Halkola, R|Larsson, H|Lichtenstein, P|Sjolander, A","Almqvist, C|Chang, Z|D'Onofrio, BM|Kuja-Halkola, R|Larsson, H|Lichtenstein, P|Sjolander, A"
WOS:000348732200009,"McGee, Summer|Silverman, Ross D.","McGee, Summer|Silverman, Ross D.","McGee, S|Silverman, RD","McGee, S|Silverman, RD"
WOS:000348828300014,"Bell, Teresa M.|Zarzaur, Ben L.","Bell, Teresa M.|Zarzaur, Ben L., Jr.","Bell, TM|Zarzaur, BL","Bell, TM|Zarzaur, BL"
WOS:000348949500011,"Perry, Brea L.|Pescosolido, Bernice A.","Perry, Brea L.|Pescosolido, Bernice A.","Perry, BL|Pescosolido, BA","Perry, BL|Pescosolido, BA"
WOS:000349063800006,"Blasingame, Shelby N.|Boehm, Stephen L., II|Kasten, Chelsea R.","Blasingame, Shelby N.|Boehm, Stephen L.|Kasten, Chelsea R.","Blasingame, SN|Boehm, SL|Kasten, CR","Blasingame, SN|Boehm, SL|Kasten, CR"
WOS:000349203800010,"Cornett, Benjamin L.|Deng, Liting|Guindon, Josee|Hohmann, Andrea G.|Mackie, Ken|Makriyannis, Alexandros","Cornett, Benjamin L.|Deng, Liting|Guindon, Josee|Hohmann, Andrea G.|Mackie, Ken|Makriyannis, Alexandros","Cornett, BL|Deng, LT|Guindon, J|Hohmann, AG|Mackie, K|Makriyannis, A","Cornett, BL|Deng, LT|Guindon, J|Hohmann, AG|Mackie, K|Makriyannis, A"
WOS:000349266800013,"Antwi, Yaa Akosa|Moriya, Asako S.|Simon, Kosali I.","Antwi, Yaa Akosa|Moriya, Asako S.|Simon, Kosali I.","Antwi, YA|Moriya, AS|Simon, KI","Antwi, YA|Moriya, AS|Simon, KI"
WOS:000349429100009,"Barry, Colleen L.|Goldman, Howard H.|McGinty, Emma E.|Pescosolido, Bernice","Barry, Colleen L.|Goldman, Howard H.|McGinty, Emma E.|Pescosolido, Bernice A.","Barry, CL|Goldman, HH|McGinty, EE|Pescosolido, B","Barry, CL|Goldman, HH|McGinty, EE|Pescosolido, BA"
WOS:000349503700010,"Aalsma, Matthew C.|Rehm, Susan J.|Rickert, Vaughn I.|Zimet, Gregory D.","Aalsma, Matthew C.|Rehm, Susan J.|Rickert, Vaughn I.|Zimet, Gregory D.","Aalsma, MC|Rehm, SJ|Rickert, VI|Zimet, GD","Aalsma, MC|Rehm, SJ|Rickert, VI|Zimet, GD"
WOS:000349601100009,"Pearson, Carolyn M.|Smith, Gregory T.|Zapolski, Tamika C. B.","Pearson, Carolyn M.|Smith, Gregoty T.|Zapolski, Tamika C. B.","Pearson, CM|Smith, GT|Zapolski, TCB","Pearson, CM|Smith, GT|Zapolski, TCB"
WOS:000350085300018,"El Gierari, El Taher M.|Faix, James D.|Manicke, Nicholas E.|Shi, Run-Zhang","El Gierari, El Taher M.|Faix, James D.|Manicke, Nicholas E.|Shi, Run-Zhang","El Gierari, EM|Faix, JD|Manicke, NE|Shi, RZ","El Gierari, EM|Faix, JD|Manicke, NE|Shi, RZ"
WOS:000350929300011,"Freedman, Seth|Lin, Haizhen|Simon, Kosali","Freedman, Seth|Lin, Haizhen|Simon, Kosali I.","Freedman, S|Lin, HZ|Simon, K","Freedman, S|Lin, HZ|Simon, K"
WOS:000350979500024,"D'Onofrio, Brian|Fazel, Seena|Langstrom, Niklas|Larsson, Henrik|Lichtenstein, Paul|Sariaslan, Amir","D'Onofrio, Brian M.|Fazel, Seena|Langstorm, Niklas|Larsson, Henrik|Lichtenstein, Paul|Sariaslan, Amir","D'Onofrio, B|Fazel, S|Langstrom, N|Larsson, H|Lichtenstein, P|Sariaslan, A","D'Onofrio, BM|Fazel, S|Langstrom, N|Larsson, H|Lichtenstein, P|Sariaslan, A"
WOS:000350995900006,"Lin, Hsien-Chang|Mayo-Gamble, Tilicia L.","Lin, Hsien-Chang|Mayo-Gamble, Tilicia L.","Lin, HC|Mayo-Gamble, TL","Lin, HC|Mayo-Gamble, TL"
WOS:000351005400011,"Abraham, Jean M.|Feldman, Roger|Simon, Kosali","Abraham, Jean M.|Feldman, Roger|Simon, Kosali I.","Abraham, JM|Feldman, R|Simon, K","Abraham, JM|Feldman, R|Simon, K"
WOS:000351295400011,"Beasley, William H.|D'Onofrio, Brian M.|Rodgers, Joseph L.|Van Hulle, Carol A.|Vaughan, Erikka B.","Beasley, William H.|D'Onofrio, Brian M.|Rodgers, Joseph L|Van Hulle, Carol A.|Vaughan, Erikka B.","Beasley, WH|D'Onofrio, BM|Rodgers, JL|Van Hulle, CA|Vaughan, EB","Beasley, WH|D'Onofrio, BM|Rodgers, JL|Van Hulle, CA|Vaughan, EB"
WOS:000351400500048,"Balkrishnan, R.|Feldman, S. R.|Huang, K. E.|Hunnicutt, J. N.|Lin, H. C.|Moustafa, F. A.|Rohr, A. L.","Balkrishnan, R.|Feldman, S. R.|Huang, K. E.|Hunnicutt, J. N.|Lin, Hsien Chang|Moustafa, F. A.|Rohr, A. L.","Balkrishnan, R|Feldman, SR|Huang, KE|Hunnicutt, JN|Lin, HC|Moustafa, FA|Rohr, AL","Balkrishnan, R|Feldman, SR|Huang, KE|Hunnicutt, JN|Lin, HC|Moustafa, FA|Rohr, AL"
WOS:000351402400007,"Almqvist, Catarina|Anckarsater, Henrik|D'Onofrio, Brian M.|Larsson, Henrik|Lichtenstein, Paul|Pettersson, Erik|Sjolander, Arvid","Almqvist, Catarina|Anckarsater, Henrik|D'Onofrio, Brian M.|Larsson, Henrik|Lichtenstein, Paul|Pettersson, Erik|Sjolander, Arvid","Almqvist, C|Anckarsater, H|D'Onofrio, BM|Larsson, H|Lichtenstein, P|Pettersson, E|Sjolander, A","Almqvist, C|Anckarsater, H|D'Onofrio, BM|Larsson, H|Lichtenstein, P|Pettersson, E|Sjolander, A"
WOS:000351920100032,"Gillespie, Anthony|Meyerson, Beth E.|Navale, Shalini M.|Ohmit, Anita","Gillespie, Anthony|Meyerson, Beth E.|Navale, Shalini M.|Ohmit, Anita","Gillespie, A|Meyerson, BE|Navale, SM|Ohmit, A","Gillespie, A|Meyerson, BE|Navale, SM|Ohmit, A"
WOS:000352004100018,"Abdullah, Rehab A.|Blume, Lawrence C.|Chen, Ching-Kang|Cox, Jordan O.|David, Bethany G.|Egertova, Michaela|Elphick, Maurice R.|Howlett, Allyn C.|Mackie, Ken|Mcvoy, Julie R. Secor|Poklis, Justin L.|Sayers, Katherine W.|Selley, Dana E.|Smith, Tricia H.|Straiker, Alex","Abdullah, Rehab A.|Blume, Lawrence C.|Chen, Ching-Kang|Cox, Jordan O.|David, Bethany G.|Egertova, Michaela|Elphick, Maurice R.|Howlett, Allyn C.|Mackie, Ken|Mcvoy, Julie R. Secor|Poklis, Justin L.|Sayers, Katherine W.|Selley, Dana E.|Smith, Tricia H.|Straiker, Alex J.","Abdullah, RA|Blume, LC|Chen, CK|Cox, JO|David, BG|Egertova, M|Elphick, MR|Howlett, AC|Mackie, K|Mcvoy, JRS|Poklis, JL|Sayers, KW|Selley, DE|Smith, TH|Straiker, A","Abdullah, RA|Blume, LC|Chen, CK|Cox, JO|David, BG|Egertova, M|Elphick, MR|Howlett, AC|Mackie, K|Mcvoy, JRS|Poklis, JL|Sayers, KW|Selley, DE|Smith, TH|Straiker, AJ"
WOS:000352051500191,"Arno, Janet|Barclay, Lynn|Davis, Alissa|Meyerson, Beth|Van der Pol, Barbara|Zimet, Gregory","Arno, Janet N.|Barclay, Lynn|Davis, Alissa|Meyerson, Beth E.|Van der Pol, Barbara J.|Zimet, Gregory D.","Arno, J|Barclay, L|Davis, A|Meyerson, B|Van der Pol, B|Zimet, G","Arno, JN|Barclay, L|Davis, A|Meyerson, BE|Van Der Pol, B|Zimet, G"
WOS:000352051500218,"Gillespie, Anthony|Meyerson, Beth|Navale, Shalini|Ohmit, Anita","Gillespie, Anthony|Meyerson, Beth E.|Navale, Shalini M.|Ohmit, Anita","Gillespie, A|Meyerson, B|Navale, S|Ohmit, A","Gillespie, A|Meyerson, BE|Navale, S|Ohmit, A"
WOS:000352051500398,"Arno, Janet|Davis, Alissa|Meyerson, Beth|Van Der Pol, Barbara|Zimet, Gregory","Arno, Janet N.|Davis, Alissa|Meyerson, Beth E.|Van der Pol, Barbara J.|Zimet, Gregory D.","Arno, J|Davis, A|Meyerson, B|Van Der Pol, B|Zimet, G","Arno, JN|Davis, A|Meyerson, BE|Van Der Pol, B|Zimet, G"
WOS:000352108300011,"Maffini, Cara S.|Vaughan, Ellen L.|Wong, Y. Joel","Maffini, Cara S.|Vaughan, Ellen L.|Wong, Y. Joel","Maffini, CS|Vaughan, EL|Wong, YJ","Maffini, CS|Vaughan, EL|Wong, YJ"
WOS:000352318200025,"Guller, Leila|Smith, Gregory T.|Zapolski, Tamika C. B.","Guller, Leila|Smith, Gregoty T.|Zapolski, Tamika C. B.","Guller, L|Smith, GT|Zapolski, TCB","Guller, L|Smith, GT|Zapolski, TCB"
WOS:000352625800013,"Boehm, Stephen L., II|Linsenbardt, David N.","Boehm, Stephen L.|Linsenbardt, David N.","Boehm, SL|Linsenbardt, DN","Boehm, SL|Linsenbardt, DN"
WOS:000352739500011,"Cyders, Melissa A.","Cyders, Melissa A.","Cyders, MA","Cyders, MA"
WOS:000352809900018,"Bashashati, M.|Eno, M. R.|Hu, H.|Keenan, C. M.|Mackie, K.|Makriyannis, A.|Nikas, S. P.|Sharkey, K. A.|Storr, M. A.|Straiker, A.|Thakur, G. A.|Wager-Miller, J.|Wood, J. T.","Bashashati, M.|Eno, M. R.|Hu, H.|Keenan, C. M.|Mackie, K.|Makriyannis, A.|Nikas, S. P.|Sharkey, K. A.|Storr, M. A.|Straiker, Alex J.|Thakur, G. A.|Wager-Miller, J.|Wood, J. T.","Bashashati, M|Eno, MR|Hu, H|Keenan, CM|Mackie, K|Makriyannis, A|Nikas, SP|Sharkey, KA|Storr, MA|Straiker, A|Thakur, GA|Wager-Miller, J|Wood, JT","Bashashati, M|Eno, MR|Hu, H|Keenan, CM|Mackie, K|Makriyannis, A|Nikas, SP|Sharkey, KA|Storr, MA|Straiker, AJ|Thakur, GA|Wager-Miller, J|Wood, JT"
WOS:000352856500001,"Silverman, Ross D.|Yang, Y. Tony","Silverman, Ross D.|Yang, Y. Tony","Silverman, RD|Yang, YT","Silverman, RD|Yang, YT"
WOS:000352876100002,"Belford, Michael|Manicke, Nicholas E.","Belford, Michael|Manicke, Nicholas E.","Belford, M|Manicke, NE","Belford, M|Manicke, NE"
WOS:000353918400004,"Bradley, Heather M.|Broz, Dita|Buddhal, Swamy|Chapman, Erika L.|Conrad, Caitlin|Duwve, Joan M.|Galang, Romeo R.|Hillman, Daniel|Hon, John|Hoover, Karen W.|Patel, Monita R.|Perez, Andrea|Peters, Philip J.|Pontones, Pam|Roseberry, Jeremy C.|Sandoval, Michelle|Shields, Jessica|Walthall, Jennifer|Waterhouse, Dorothy|Weidle, Paul J.|Wu, Hsiu","Bradley, Heather M.|Broz, Dita|Buddhal, Swamy|Chapman, Erika L.|Conrad, Caitlin|Duwve, Joan M.|Galang, Romeo R.|Hillman, Daniel|Hon, John|Hoover, Karen W.|Patel, Monita R.|Perez, Andrea|Peters, Philip J.|Pontones, Pamela|Roseberry, Jeremy C.|Sandoval, Michelle|Shields, Jessica|Walthall, Jennifer D. H.|Waterhouse, Dorothy|Weidle, Paul J.|Wu, Hsiu","Bradley, HM|Broz, D|Buddhal, S|Chapman, EL|Conrad, C|Duwve, JM|Galang, RR|Hillman, D|Hon, J|Hoover, KW|Patel, MR|Perez, A|Peters, PJ|Pontones, P|Roseberry, JC|Sandoval, M|Shields, J|Walthall, J|Waterhouse, D|Weidle, PJ|Wu, H","Bradley, HM|Broz, D|Buddhal, S|Chapman, EL|Conrad, C|Duwve, JM|Galang, RR|Hillman, D|Hon, J|Hoover, KW|Patel, MR|Perez, A|Peters, PJ|Pontones, P|Roseberry, JC|Sandoval, M|Shields, J|Walthall, J|Waterhouse, D|Weidle, PJ|Wu, H"
WOS:000354338000017,"Bell, Teresa|Paulus, Elena|Shahan, Charles Patrick|Zarzaur, Ben L.","Bell, Teresa M.|Paulus, Elena|Shahan, Charles Patrick|Zarzaur, Ben L., Jr.","Bell, T|Paulus, E|Shahan, CP|Zarzaur, B","Bell, TM|Paulus, E|Shahan, CP|Zarzaur, B"
WOS:000354464300005,"D'Onofrio, Brian M.|Kuja-Halkola, Ralf|Larsson, Henrik|Lichtenstein, Paul","D'Onofrio, Brian M.|Kuja-Halkola, Ralf|Larsson, Henrik|Lichtenstein, Paul","D'Onofrio, BM|Kuja-Halkola, R|Larsson, H|Lichtenstein, P","D'Onofrio, BM|Kuja-Halkola, R|Larsson, H|Lichtenstein, P"
WOS:000354498502088,"Freeman, P. R.|Martel, M. M.|Oser, C. B.|Perry, B.|Talbert, J.","Freeman, P. R.|Martel, M. M.|Oser, C. B.|Perry, Brea L.|Talbert, J.","Freeman, PR|Martel, MM|Oser, CB|Perry, B|Talbert, J","Freeman, PR|Martel, MM|Oser, CB|Perry, BL|Talbert, J"
WOS:000354619000004,"Embi, P. J.|Finnell, J. T.|Hersh, W.|Lehmann, C. U.|Levy, B. P.|Longhurst, C. A.|Martin, R.|Mohan, V.|Munger, B.|Turner, A. M.|Williamson, J.","Embi, Peter J.|Finnell, J. T.|Hersh, William R.|Lehmann, Christoph U.|Levy, B. P.|Longhurst, C. A.|Martin, R.|Mohan, V.|Munger, B.|Turner, A. M.|Williamson, J.","Embi, PJ|Finnell, JT|Hersh, W|Lehmann, CU|Levy, BP|Longhurst, CA|Martin, R|Mohan, V|Munger, B|Turner, AM|Williamson, J","Embi, PJ|Finnell, JT|Hersh, WR|Lehmann, CU|Levy, BP|Longhurst, CA|Martin, R|Mohan, V|Munger, B|Turner, AM|Williamson, J"
WOS:000355103700021,"Bell, Teresa M.|Boustany, Karim C.|Jenkins, Peter C.|Zarzaur, Ben L.","Bell, Teresa M.|Boustany, Karim C.|Jenkins, Peter C.|Zarzaur, Ben L., Jr.","Bell, TM|Boustany, KC|Jenkins, PC|Zarzaur, BL","Bell, TM|Boustany, KC|Jenkins, PC|Zarzaur, BL"
WOS:000355337900004,"Bies, Robert R.|Brown, Joshua W.|Jahn, Andy|Jones, David R.|Velez de Mendizabal, Nieves","Bies, Robert R.|Brown, Joshua W.|Jahn, Andy|Jones, David R.|Velez de Mendizabal, Nieves","Bies, RR|Brown, JW|Jahn, A|Jones, DR|de Mendizabal, NV","Bies, RR|Brown, JW|Jahn, A|Jones, DR|de Mendizabal, NV"
WOS:000355788300010,"Antwi, Yaa Akosa|Moriya, Asako S.|Simon, Kosali|Sommers, Benjamin D.","Antwi, Yaa Akosa|Moriya, Asako S.|Simon, Kosali I.|Sommers, Benjamin D.","Antwi, YA|Moriya, AS|Simon, K|Sommers, BD","Antwi, YA|Moriya, AS|Simon, K|Sommers, BD"
WOS:000356059600001,"Guindon, Josee|Hohmann, Andrea G.|Hughes, Alex|Mackie, Ken|Marcus, David J.|Morgan, Daniel J.|Yuill, Matthew B.|Zee, Michael","Guindon, Josee|Hohmann, Andrea G.|Hughes, Alex|Mackie, Ken|Marcus, David J.|Morgan, Daniel J.|Yuill, Matthew B.|Zee, Michael","Guindon, J|Hohmann, AG|Hughes, A|Mackie, K|Marcus, DJ|Morgan, DJ|Yuill, MB|Zee, M","Guindon, J|Hohmann, AG|Hughes, A|Mackie, K|Marcus, DJ|Morgan, DJ|Yuill, MB|Zee, M"
WOS:000356439200065,"Bonanno, Joseph A.|Bradshaw, Heather|Dhopeshwarkar, Amey|Hu, Sherry Shu-Jung|Li, Shimin|Mackie, Ken|McHugh, Douglas|Miller, Sally|Murataeva, Natalia|Oehler, Olivia|Straiker, Alex","Bonanno, Joseph A.|Bradshaw, Heather|Dhopeshwarkar, Amey|Hu, Sherry Shu-Jung|Li, Shimin|Mackie, Ken|McHugh, Douglas|Miller, Sally|Murataeva, Natalia|Oehler, Olivia|Straiker, Alex J.","Bonanno, JA|Bradshaw, H|Dhopeshwarkar, A|Hu, SSJ|Li, SM|Mackie, K|McHugh, D|Miller, S|Murataeva, N|Oehler, O|Straiker, A","Bonanno, JA|Bradshaw, H|Dhopeshwarkar, A|Hu, SSJ|Li, SM|Mackie, K|McHugh, D|Miller, S|Murataeva, N|Oehler, O|Straiker, AJ"
WOS:000356491700007,"Aalsma, Matthew|Best, John|Davis, Alissa|Dodge, Brian|Luo, Juhua|Meyerson, Beth|Tucker, Joseph|Van der Pol, Barbara|Wei, Chongyi","Aalsma, Matthew C.|Best, John|Davis, Alissa|Dodge, Brian|Luo, Juhua|Meyerson, Beth E.|Tucker, Joseph D.|Van der Pol, Barbara J.|Wei, Chongyi","Aalsma, M|Best, J|Davis, A|Dodge, B|Luo, JH|Meyerson, B|Tucker, J|Van der Pol, B|Wei, CY","Aalsma, MC|Best, J|Davis, A|Dodge, B|Luo, JH|Meyerson, BE|Tucker, J|Van Der Pol, B|Wei, CY"
WOS:000356755100049,"Manicke, Nicholas E.|Zhang, Chengsen","Manicke, Nicholas E.|Zhang, Chengsen","Manicke, NE|Zhang, CS","Manicke, NE|Zhang, CS"
WOS:000356784700006,"Bell, Teresa M.|Qiao, Nan|Zarzaur, Ben L.","Bell, Teresa M.|Qiao, Nan|Zarzaur, Ben L., Jr.","Bell, TM|Qiao, N|Zarzaur, BL","Bell, TM|Qiao, N|Zarzaur, BL"
WOS:000357091800008,"Cornett, Benjamin L.|Deng, Liting|Hohmann, Andrea G.|Mackie, Ken","Cornett, Benjamin L.|Deng, Liting|Hohmann, Andrea G.|Mackie, Ken","Cornett, BL|Deng, LT|Hohmann, AG|Mackie, K","Cornett, BL|Deng, LT|Hohmann, AG|Mackie, K"
WOS:000357427800010,"Lawrence, Carrie A.|Levell, Caleb|Meyerson, Beth E.|Multani, Gurprit S.|Smith, Jennifer S.|Zimet, Gregory D.","Lawrence, Carrie A.|Levell, Caleb|Meyerson, Beth E.|Multani, Gurprit S.|Smith, Jennifer S.|Zimet, Gregory D.","Lawrence, CA|Levell, C|Meyerson, BE|Multani, GS|Smith, JS|Zimet, GD","Lawrence, CA|Levell, C|Meyerson, BE|Multani, GS|Smith, JS|Zimet, GD"
WOS:000357909000007,"Lin, Hsien-Chang|Yu, Chia-Yuan","Lin, Hsien-Chang|Yu, Chia-Yuan","Lin, HC|Yu, CY","Lin, HC|Yu, CY"
WOS:000358137500014,"Cyders, Melissa A.|Dir, Allyson L.","Cyders, Melissa A.|Dir, Allyson L.","Cyders, MA|Dir, AL","Cyders, MA|Dir, AL"
WOS:000358197600058,"Bell, Teresa M.|Blanton, Casi|Dunnington, Gary L.|Joshi, Mugdha M.|Kim, Bradford J.|Koniaris, Leonidas G.|Nakeeb, Attila|Valsangkar, Nakul P.|Zimmers, Teresa A.","Bell, Teresa M.|Blanton, Casi|Dunnington, Gary L.|Joshi, Mugdha M.|Kim, Bradford J.|Koniaris, Leonidas G.|Nakeeb, Attila|Valsangkar, Nakul P.|Zimmers, Teresa A.","Bell, TM|Blanton, C|Dunnington, GL|Joshi, MM|Kim, BJ|Koniaris, LG|Nakeeb, A|Valsangkar, NP|Zimmers, TA","Bell, TM|Blanton, C|Dunnington, GL|Joshi, MM|Kim, BJ|Koniaris, LG|Nakeeb, A|Valsangkar, NP|Zimmers, TA"
WOS:000358262900022,"Byrnes, Hilary F.|Miller, Brenda A.|Morrison, Christopher N.|Remer, Lillian G.|Wiebe, Douglas J.|Wiehe, Sarah E.","Byrnes, Hilary F.|Miller, Brenda A.|Morrison, Christopher N.|Remer, Lillian G.|Wiebe, Douglas J.|Wiehe, Sarah E.","Byrnes, HF|Miller, BA|Morrison, CN|Remer, LG|Wiebe, DJ|Wiehe, SE","Byrnes, HF|Miller, BA|Morrison, CN|Remer, LG|Wiebe, DJ|Wiehe, SE"
WOS:000358293300002,"Arno, Janet N.|Barclay, Lynn|Davis, Alissa|LeMonte, Ann M.|Meyerson, Beth E.|Sayegh, M. Aaron|Van Der Pol, Barbara|Williams, James A.|Zimet, Gregory D.","Arno, Janet N.|Barclay, Lynn|Davis, Alissa|LeMonte, Ann M.|Meyerson, Beth E.|Sayegh, M. Aaron|Van der Pol, Barbara J.|Williams, James A.|Zimet, Gregory D.","Arno, JN|Barclay, L|Davis, A|LeMonte, AM|Meyerson, BE|Sayegh, MA|Van Der Pol, B|Williams, JA|Zimet, GD","Arno, JN|Barclay, L|Davis, A|LeMonte, AM|Meyerson, BE|Sayegh, MA|Van Der Pol, B|Williams, JA|Zimet, GD"
